id,name,author,difficulty_avg,gauge,gauge_divisor,gauge_pattern,max_yardage,notes,price,projects_count,queued_projects_count,rating_avg,sizes_available,yarn_weight
200709,Celes,Jared Flood,4.34,19.0,4.0,"lace pattern, after blocking",650.0,"> Save $1 when you purchase this pattern on [BrooklynTweed.com][1], where you’ll find our knitting resource pages, video tutorials, and pattern support portal. All patterns purchased on our website can be [added to your Ravelry library][2]. Join our crafting community: [sign up for our newsletter][3] for the latest in Brooklyn Tweed yarns and patterns, knitting tips, subscriber exclusives, and even more woolly goodness!

""A beautiful wardrobe item for Fall layering that will keep you warm through winter, this luxurious rectangular lace stole was inspired by my travels to the Shetland Islands. Celes is a lace stole with a traditional construction: a central lace panel is worked first in two halves and then grafted together at the center using kitchener stitch, allowing for mirrored vertical motifs up either side. The piece is finished by way of a knitted-on lace edging that frames the entire rectangle which is attached to the entire perimeter of the stole as it is worked."" - Jared Flood

--------------------------------------------------------

GAUGE
19 stitches & 25 rows = 4″ over lace pattern; measurement taken from relaxed fabric after blocking

NEEDLES
One set of straight or circular needles in size needed to obtain gauge listed above
An additional long (32″ is sufficient) circular needle in the same size as Gauge Needle for picking up and holding perimeter stitches of rectangle while working edging
Suggested needle size: US 6 (4mm)

FINISHED DIMENSIONS
74″ x 17″ rectangle, after blocking

SKILL LEVEL
3 of 5

*Please note: the stitch patterns in this garment are charted only.*


  [1]: https://brooklyntweed.com/
  [2]: https://brooklyntweed.com/pages/add-your-pattern-to-ravelry
  [3]: https://brooklyntweed.com/pages/newsletter-sign-up",10.0,615,1432,4.65,"74"" x 17"" after blocking",Light Fingering
207772,Seattle Bloom Time Scarf,Jennifer Chase-Rappaport,2.69,24.0,4.0,stockinette,400.0,"Please note that as written, the pattern will use almost very bit of the 400 yard skein.  It is helpful to weigh your skein when you reach the half-way point in the pattern to verify that only half of the skein has been used.

This pattern is now available for Ravelry download and in print for wholesale customers.


  ",5.5,128,93,4.28,9 inches by 60 inches,Fingering
220217,Pavement,Jared Flood,3.12,7.0,1.0,"cable motif, blocked",585.0,"> Save $1 when you purchase this pattern on [BrooklynTweed.com][1], where you’ll find our knitting resource pages, video tutorials, and pattern support portal. All patterns purchased on our website can be [added to your Ravelry library][2]. Join our crafting community: [sign up for our newsletter][3] for the latest in Brooklyn Tweed yarns and patterns, knitting tips, subscriber exclusives, and even more woolly goodness!

Pavement is a textured scarf with a completely reversible stitch pattern, so you'll never have to worry about an unsightly WS.

--------------------------------------------------------
CONSTRUCTION
Scarf is worked flat from end to end.

MATERIALS
Approx. 410 (505, 585) yards of worsted-weight wool
Finished scarf uses 3 (4, 5) skeins of Brooklyn Tweed SHELTER (shown in ""Long Johns"")

GAUGE
4.25 sts & 6 rows per inch in Stockinette Stitch blocked
7 sts & 6 rows per inch in Cable Pattern blocked

NEEDLES
One set of straight or circular needles in size needed to obtain gauge
Suggested size: US 9/5.5 mm

FINISHED DIMENSIONS
Short: 7.25” Width, 60” Length
Medium: 7.25” Width, 74” Length
Long: 7.25” Width, 86” Length
Sample shown is Medium Version

SKILL LEVEL
2 of 5

*Please note: the stitch patterns in this garment are charted only.*


  [1]: https://brooklyntweed.com/
  [2]: https://brooklyntweed.com/pages/add-your-pattern-to-ravelry
  [3]: https://brooklyntweed.com/pages/newsletter-sign-up",11.0,360,686,4.37,"7¼"" width, 60 (74, 86)"" length",Worsted
226820,Shimmer Wave Scarf,Kate Hiester,2.1,,,,215.0,"I first came across this pattern at Lakeside Fibers in Madison, WI and have found it in a few different places on the internet.  I can’t find reference to an original author, and lots of folks have asked about it, so I'm hoping that I’m not stepping on any toes by posting it. Also, this pattern is very similar to the [Drop Stitch Scarf][1](pattern) by Christine Vogel, but the slightly different YO pattern makes for steeper “waves.”

Note:This is a pattern that really has to be blocked (somewhat aggressively!) to look good.  


  [1]: http://www.ravelry.com/patterns/library/drop-stitch-scarf-2",,219,300,4.59,1 skein KPPPM or 215+ yards of sock yarn,Fingering
229672,Seaman's Knot,Adrienne Fong,3.62,20.0,4.0,Stockinette,,"The scarf is knit in the traditional seaman style.  Starting with a provisional cast on, the middle section is knit in ribbing which then continues  onto the cable pattern for one end of the scarf.  The stitches are then picked up from the provisional cast on and the remaining end of the scarf is knit.  

Pattern includes both written instructions and charts.

Finished Size:  5 1/2 inches wide x 58 inches long.",,59,115,4.56,,Worsted
233334,Issey Scarf,Olga Buraya-Kefelian,3.02,24.0,4.0,over washed and blocked St st swatch,1140.0,"> **ISSEY scarf**
> 
> Initially inspired by famous Japanese
> fashion line “Pleats Please” created
> by Issey Miyake this scarf is an
> interpretation of accordion pleats in
> knitwear. To help the fabric stay
> pleated this original stitch was
> developed. Architectural lines of this
> scarf provide wearer with several
> styling choices and knitter with
> entertaining make up: two width
> options as well as instructions for
> two different angled tips.

[**ISSEY SHAWL PATTERN IS NOW AVAILABLE HERE.**][1]

**SKILL LEVEL**
Advanced

**FINISHED MEASUREMENTS**
Length (from longest tip to another) 86”
Width
(pleated): 4” (narrow version), 8” (wide version)
*Sample shown in photos is a narrow version with one blunt end and one sharp end.*

**YARN**
Madelinetosh ""Pashmina"" (75% superwash wool, 15% silk, 10% cashmere); 360yds/329m in approx. 105g; 2 (4) skeins ; color Silver Fox 

OR 720 (1140) yds of any other heavy fingering or sport weight yarn

**NEEDLE**
US 5 (3.75 mm)

**GAUGE**
24 sts and 38 rows = 4” / 10cm in washed and blocked St st swatch 
OR use size to obtain gauge

**NOTES**
The idea for this scarf is presented to express pleated effect in knit fabric, while knitter has a choice of working blunt or sharp scarf end tips, or one of each - according to one’s preference. Directions for wider version are given in brackets, where is only one number given it applies to
both versions.

This pattern is charted ONLY.


  [1]: https://www.ravelry.com/patterns/library/issey-shawl",6.0,140,509,4.61,"4"", 8"" wide (in pleated form)",Sport
261830,Herringbone Parallelogram Scarf,Christine Guest,2.76,,,,,"Here is a scarf just long enough to wrap around
the neck and cross over the chest, without leaving
the ends to show under a jacket waist. I’ve written
the instructions for fingering (sport, dk, worsted)
weight yarns, as if they were sizes, for ease of substitutions.

Finished Size
48” by 8 (8.5, 8.5, 8)”, 122 cm by 20 (21.5, 21.5,
20) cm.
Materials
540 (450, 410, 435) yards of fingering (sport, dk,
worsted) yarn The photo sample was worked in
3 skeins of Berroco Ultra Alpaca Light, Winter
White, using the sport weight instructions. 

Some
popular yarns:

2.5 skeins of Softee Baby Solids and Maris
Bernat

4 skeins of Swish

2.5 skeins of Koigu Painters Palette Premium
Merino

2.5 skeins of Palette Knit Picks

 2.5 skeins of Knit picks Stroll Solids,
Heathers and Twists

1 skein of Noro Kureyon Sock

1.5 skeins of Smooshy by Dream in Color

 1 skein of Trekking XXL

3.5 skeins of Debbie Bliss Baby Cashmirino

2 skeins of Cascade 220

1.5 skeins of Simply Soft by Caron

4 skeins of Wool of the Andes

2 skeins of Classic Wool Patons

4 skeins of Swish

2 skeins of Classy by Dream in Color

2.5 skeins of Wool Ease Solids and Heathers
Lion Brand

2 skeins of Berroco Comfort Solids and
Heathers

Needle Size
US Size 5 (6, 7, 8), 3.75 (4, 4.5, 5) mm or as needed
to obtain gauge.

Notions Required
tapestry needle to weave in ends.

Gauge
11 (10.5, 10.5, 10) stitches of pattern in 2” measured
along the row, not on the bias. wash and lay
flat to dry before checking gauge.

Skills
Cast on, cast off, knit, purl, make 1, knit two together,
spit splice, Russian Join, Swiss darning,
weaving in ends of yarn.

Thanks to my technical editor Katherine Vaughn.  And to my pattern testers tcluck, autumngirl84, sparkynfiesty, stitchnerd, SnookiesOz, LittleP3, and Sisterlyknits for encouragement, stories, lovely photos and tips on wording and usability. And to Shannon Guest for the photographs, and to Andrew Guest for modeling the scarf.

Want to make a boomerang scarf instead of a parallelogram?  See Stitchnerd's [Herringbone  Boomerang][1]  Were you looking for this stitch, but with squared off ends?  Try the [Herringbone Rectangular Scarf.][2]


  [1]: http://www.ravelry.com/patterns/library/herringbone-boomerang
  [2]: http://www.ravelry.com/patterns/library/herringbone-rectangular-scarf",8.0,43,151,4.93,"48” by 8 (8.5, 8.5, 8)”, 122 cm by 20 (21.5, 21.5,      20) cm. ",Sport
268389,Apis Dorsata,Anna Sudo,3.69,40.0,4.0,chart pattern (See gauge note below.),840.0,"**Pattern info:**Pattern contains instructions for two versions : a scarf using tosh merino light and a shawl using tosh merino. (See size note above.)

**Description of pattern:** Apis Dorsata Laboriosa (a.k.a. the Himalayan honey bee) dwells in the mountains of Bhutan, Nepal, China, and India. These giant bees build large yellow and golden honeycombs that hang down from the cliffs. This scarf is inspired by the workmanship of the bees. 

Errata: Please check the revised version of the pattern to find corrected LSST stitch instructions and charts. ",,296,1202,4.6,"One size scarf (45"" x 14½""); One size shawl (67"" x 22½"")",Fingering
298710,Nairi,StrangeKnits,1.89,26.0,4.0,Blocked garter stitch,420.0,"This simple scarf/shawl hybrid was designed with the beginner in mind. No purling required, completely reversible! If you have a scale, it is easily customized to any yarn weight or any knitter’s gauge. Work from charts or written directions based on your preference.

[For those who prefer patterns in print.  Nairi is now available on MagCloud!][1]


  [1]: http://www.magcloud.com/browse/issue/366757",5.5,125,305,4.64,58 in. (147.3) long by 15 in (38.1 cm) deep at widest point.  Easily resized,Fingering
444737,Solar Flare Shawl,verybusymonkey,3.84,5.0,1.0,stockinette,430.0,"The second shawl in my ""Astronomy"" shawl collection. A shallow triangular shawl with symmetrical sides featuring a faux cable/lace stitch pattern. If you're curious about the names, do a quick internet search of ""solar flare"" images. :)

This shawl collection will feature four patterns (released between September and December 2013) when it’s complete. All of the patterns in the collection will include both written and charted instructions. You may purchase the patterns individually or as part of the collection. If you purchase the collection before all of the patterns are released, you will receive automatic updates as the new patterns are added to the collection.

NOTE: If you buy the patterns individually, you will not get discounts or credits given towards the eBook purchase price after purchasing individual patterns.

",6.5,164,433,4.61,,Fingering
446213,Turnstile,Erin Hartman,1.82,24.0,4.0,,1200.0,"A circular tubular infinity scarf with color blocking and stripes traveling through each other. Pattern includes instructions for three sizes and multiple gauges, so is easily customizable to any weight yarn.

**Skills Needed:** Knitting in the round, provisional cast on, Kitchener stitch

**Sizes:** S (M, L). Shown in size L

**Finished Measurements:** 8 inches &#91;20 cm&#93; wide and 54 (63, 72) inches &#91;137 (160, 183) cm&#93; circumference

**Yarn:** 1 (1, 2) skeins each of 3 colors of The Plucky Knitter Traveler Sport (3.7 oz/105 g, 325&nbsp;yd/297&nbsp;m, 65% merino&ndash;20% silk&ndash;15% yak), or 275 (325, 400) yd / &#91;251 (297, 365)&nbsp;m&#93; each of 3 colors of sport weight yarn. Yardage requirements for other yarn weights may vary.

Shown in Petunia (MC), Lonesome Highway (CC1), High Cotton (CC2) and Lonesome Highway (MC), Vintage Icebox (CC1), Flannel (CC2).",5.0,268,497,4.85,"S, M, L",Sport
490962,The Half Moon Scarf,Roxanne Yelle,1.2,,4.0,,,"Looking for a fun project to take on the road this summer? Try this cute half moon shaped scarf.

Materials: One skein of Dream in Color Classy or approximately 220-250 yards of worsted weight yarn and a size 10.5 / 32 inch circular needle.

Note: Use a size 11 needle for a slightly bigger scarf.
",,64,93,4.73,,Worsted
532655,Hawk On!,Jennifer Chase-Rappaport,1.75,22.0,4.0,stockinette stitch in the round,,"Created to the exacting specifications of a diehard Seahawks fan, this scarf will keep the cold out and show your Seattle hometown pride. Knit in the round for a double layer of warmth whether you wear it at the stadium or just around town. Best of all, the knitting is simple enough that you can work on this while watching the game!

For most knitters, there should be enough yarn left over (especially in the contrast colors) to complete the set with a simple hat pattern of your choice. Colors used are Collegiate, Hawkeye, and Nickel.

Go Hawks!",,66,96,4.5,"7.5"" X 63""",DK
565817,Cobblestone Scarf,Purl Soho,1.74,20.0,4.0,pattern (see Notes),,"MATERIALS

- 1 skein of Purl Soho’s Mulberry Merino, 80% extra fine merino wool and 20% mulberry silk. 
- 1 skein of Purl Soho’s [Flax Down][1], 43% baby alpaca, 42% extra fine merino and 15% linen.
- 2 skeins of Purl Soho’s Alpaca Pure, 100% alpaca.
- US 7 (4.5 mm) straight or circular [needles][2]

NOTE: Mulberry Merino and Alpaca Pure are no longer available for purchase. We recommend substituting about 200 yards of another [sport weight][3] and [worsted weight][4] yarn, respectively.

The two color combinations, shown above, are…

- Dark: Mulberry Merino in Toasted Charcoal, Flax Down in Toasted Charcoal and Alpaca Pure in Dark Loam
- Light: Mulberry Merino in Oyster Gray, Flax Down in Heirloom White and Alpaca Pure in Heirloom White.

GAUGE
20 stitches x 40 rows = 4 x 4 inches in seed stitch

SIZE
Finished Measurements: 8 inches by 70 inches

NOTE
This scarf is worked in seed stitch, alternating between 3 different yarns every third row. You will not cut the yarn between each row. Instead, at the end of each row simply drop the old yarn, turn and begin the next row with the next yarn. Take care to not pull the new yarn too tight when beginning each row.


  [1]: https://www.purlsoho.com/flax-down.html
  [2]: https://www.purlsoho.com/tools/knitting-needles.html
  [3]: https://www.purlsoho.com/yarn/knitting-crochet.html?yarn_stitches_per_inch_filter=969
  [4]: https://www.purlsoho.com/yarn/knitting-crochet.html?yarn_stitches_per_inch_filter=971",,78,200,4.76,,Sport
773680,Better Than Sex Brioche Cowl,Lindsey Faciane,2.9,16.0,4.0,main stitch pattern,320.0,"Buy 3 patterns and get 10% off - code BUY3GET10
Buy 5 patterns and get 20% off - code BUY5GET20
Buy 8 patterns and get 30% off - code BUY8GET30


***THE INSPIRATION***

Learning to brioche was such a huge struggle for me. There are a good number of YouTube videos that teach brioche knitting, but I prefer photo tutorials, and there really aren’t many out there for knitters who want to learn this technique. With this pattern, I set out to demystify brioche knitting through photos so that even a beginner can learn!


***THE CONSTRUCTION***

The Better Than Sex Brioche Cowl features a gorgeous staggered stripe pattern in a two-color brioche knit in the round. The best part about this design? It's completely REVERSIBLE! All the photos in this listing feature the same cowl, so you basically get two in one!


***THE YARN***

I used the amazing hand-dyed Subculture Yarn SW Merino Worsted Single Thick & Thin in the colorways ""Ocean Purl"" and ""Black Pearl."" The colors are just magical and complement eachother perfectly! I also love the base, which is a deliciously squishy single-ply merino wool. It has a gorgeous, slightly thick-and-thin texture to it, so the weight varies from DK to worsted weight. Unfortunately, it looks like this yarn is being discontinued, but there are lots of other good quality single-ply wools out there that are perfect for this pattern. I recently made a shop sample for my local yarn store, Stars Hollow Yarns, using Manos del Uruguay Maxima, [available online here.][1]


***MATERIALS***

* 130 yards (119 m) of Color 1 and 160 yards (146 m) of Color 2 in a DK (3) to worsted (4) weight yarn.

* US size 5 (3.75mm) 16"" circular knitting needles, or size needed to obtain gauge

* Basic notions such as stitch markers, a yarn needle, and scissors


***MEASUREMENTS***

Approximately 25"" (64 cm) around and 10"" (25 cm) tall


***GAUGE***

16 sts x 48 rounds = 4"" (10 cm) in main stitch pattern


***DISCLAIMER***

You are more than welcome to sell anything you make using this pattern; I just ask that you credit me as the designer and include a link to my blog. You may not claim this pattern as your own, and you may not sell or distribute its contents in any form. You may not copy and paste from this page; please purchase the printable download from my shop if you prefer that format. Some blog posts may contain affiliate links, through which I will receive compensation at no cost to you, if you purchase something from clicking the link. All statements regarding yarn, needles, notions, and other fiber-related products are my own genuine opinions. If you have any questions, you can reach me by email at thechesapeakeneedle@gmail.com.


***SHARING***

I hope you enjoy this knitting pattern! Be sure to [sign up for our email newsletter][2] so you don’t miss the next one! Also, I’d love to see your work! Tag me in your photos on Instagram using @thechesapeakeneedle, #thechesapeakeneedle, and #BetterThanSexBrioche so that I can find you easily! I just might share your photos on my page. If you had fun using this pattern, please consider passing it along to a friend who might like to make it too! You can find me on [Pinterest][3], [Ravelry][4], and [Instagram][5]. See you there!


  [1]: https://www.starshollowyarns.com/products/maxima-1?_pos=1&_sid=a91b6667e&_ss=r
  [2]: http://eepurl.com/dnmt1r
  [3]: https://www.pinterest.com/thechesapeakeneedle
  [4]: https://www.ravelry.com/designers/lindsey-faciane
  [5]: https://www.instagram.com/thechesapeakeneedle",,66,115,4.76,Adult/Teen,Worsted
788187,Kallik,Amy Christoffers,2.17,8.0,4.0,pattern stitch,224.0,"Knit this cozy scarf in no time! A diagonal textured pattern keeps the knitting interesting as you churn out this fun, fast scarf.

One size
 
**finished measurements**
Approximately 8"" wide x 72"" long
 
**yarn**
BERROCO MACRO (250 grs): 2 hanks #6735 Arctic Poppy
 
**needles and notions**
Straight needles, size 19 (15.00 mm) or size to obtain gauge
 
**gauge**
8 sts and 8 rows = 4"" in Pattern St
To save time, take time to check gauge
",,21,42,4.5,One size,Super Bulky
788512,Campus Herringbone,Carol Sunday,2.0,24.0,4.0,herringbone pattern stitch,600.0,"*Buy 3 get 1 free. Place 4 patterns in your cart and the least expensive one will be free!*

Looking for a quick and easy gift idea for someone on your list? 
Campus Herringbone might be just the thing, as it’s classic enough to suit anyone’s taste. Simple yet engaging to knit.
Plus, reversible!!

Scarf is worked flat from one end to the other. The stitch pattern is nothing more than simple knit and purl stitches.

Yarn: Substitute any sport weight yarn that works nicely to gauge: 450 (600) yds.

Techniques used: Cast on, bind off, knit and purl.

Pattern includes: Written instructions, herringbone pattern in both written and charted formats.",4.0,25,75,4.83,"8"" wide by 60 (80)"" long",Sport
841502,Arrow Scarf,Anne Robinson,2.79,,4.0,,500.0,"This is a simple cable pattern on a background of stockinette stitch. A seed stitch border is maintained around the edge of the scarf to allow the finished product to lay flat. It is knit in one piece out of a worsted weight yarn. No gauge provided as fit is, obviously, not an issue. 

If you download this pattern, please favorite as well. 

Also, should you choose to knit it, please don't hesitate to message me with questions, comments, or suggestions. 

Thanks!

Note: the finished length of the pictured scarf is 50"" (4.25')",,33,118,4.71,One Size,Worsted
851077,Linen Stitch Scarf,Carol Lisensky,1.6,,,,220.0,,,21,22,4.8,one size ,Worsted
852941,Waves of Blue Scarf,Jolene Dalton Gailey,1.0,18.0,4.0,,426.0,This is a great pattern for the beginning knitter!  The combination of garter stitch and ribbing creates an undulating wave!  2 skeins of yarn were used to create this straight scarf.  It can also be made into an infinity scarf.,2.5,11,37,5.0,,Worsted
859184,Moss and Fern Set,Premier Yarns Design Team,0.0,14.0,4.0,Moss knit rib,,"Scarf Length: 50” Width: 7”
Hat Circumference: 18¼”",,12,7,0.0,"Scarf 50”, Hat 18.25”",Bulky
871022,St Petersburg Hat and Scarf,Grace Akhrem,3.57,8.0,4.0,garter stitch,284.0,"Intermediate to experienced: simple stitches, but faux fur yarn.

Hat is worked in the round. Scarf is worked flat. 

FINISHED MEASUREMENTS
Hat: Circumference: 20in/51cm; Length: 9 1⁄2in/24cm. 
Scarf: Width: 11 1⁄4in/28.5cm; Length: 66in/168cm.

MATERIALS
Hat: 1 x 100g skein of Knitting Fever Furreal in shade 07 Mink. 
Scarf: 3 x 100g skeins of Knitting Fever Furreal in shade 07 Mink. 
Size US 10/6mm circular needles, 16in/41cm long.
Size US 10/6mm knitting needles.
Size US 10/6mm double-pointed needles.
One locking stitch marker.

TENSION
8 sts and 16 rows to 4in/10cm in garter stitch.

Two page PDF that includes both patterns. ",5.0,28,10,4.38,"One size, see notes",Super Bulky
908371,Lussuoso,Knitty Natty,2.0,13.0,4.0,in pattern,400.0,"*The word **Lussuoso** means luxurious in Italian and boy is this scarf a little slice of heaven. A combination of lace-weight mohair and worsted single ply on large needles creates a fabric that's as light as air. The stitch pattern is so simple that you can take this project on the go. The scarf works up quickly, as long as you can resist stopping to pet your project along the way!*

| YARN |
**210 yards** (100 grams) of a **worsted weight single ply**. {Malabrigo Worsted}
**225 yards** (25 grams) of a **lace-weight mohair**. {Primrose Plume}

| SIZES |
**The Original**- 8"" x 50"" double loop.
**The Cowl**- 12"" x 25"" single loop.
**Double the Mohair**- 12"" x 25"" single loop with two times the number of mohair rows.
**Double the Fun**- 8"" x 50"" double loop with two times the number of mohair rows.
*Options 3 & 4 really show off your mohair!*

| NEEDLES |
US 9 (5.5mm) or US 10 (6.0mm) straight or 24-inch circular needles, or size needed to obtain gauge.


Test knit by the beautiful [emstone](/people/emstone), [crftnutt225](/people/crftnutt225), [Jmforgacs](/people/Jmforgacs) and [Akatsuyama](/people/Akatsuyama). ",6.0,30,36,5.0,"Infinity Scarf (8"" x 50"") and Cowl (12"" x 25"")",Worsted
928106,Subtlism Scarf,Erin Kurup,2.56,21.0,4.0,Body Texture (see pattern),568.0,"Looks can be deceiving: the dynamic pattern that makes up Subtlism's unisex texture looks complicated, but it's actually wonderfully simple. In fact, it’s made up entirely of knit and purl variations! The fabric also has a tendency to gently pleat itself, making it look even fancier. Isn't it amazing what you can create out of just knits and purls?

Knit from end to end, Subtlism is incredibly easy to customize. It will work with many different yarn weights and colorways as well as for many different accessory sizes, so you can customize to your heart's content. The pattern is for the sample shown, but you can easily modify the length, width, and even yarn weight to suit your preference. The pattern includes a link to a free planning worksheet to help you plan your version.

Subtlism is both written and charted, and it has been tech edited and test knit, so you can cast on with confidence!

<hr />
**SIZE**
Length: 85” / 216 cm
Width: 8.5” / [21.5 cm
Measurements taken after firm blocking.

**YARN**
Approximately 568 yd / 520 m of DK weight yarn

Shown in Madelinetosh DK Twist (100% Merino; 250 yd / 229 m per 119 g / 4.2 oz skein) in Depth

*Note: Sample used two full skeins of recommended yarn. Yardage total given here includes includes a 15% buffer on top of that. Pattern is easily adjustable to accommodate different put-ups and yarn weights.*

**NEEDLES**
US 6 / 4 mm needles of choice for working flat, or size needed to obtain gauge

**NOTIONS**
Four stitch markers (optional), tapestry needle. Blocking wires are highly recommended to achieve a straight edge but are not required.

**GAUGE**
21 stitches and 24 rows = 4” [10 cm] in Body Texture after firm blocking. Gauge is not crucial but will affect yardage used and final dimensions.

**TECHNIQUES**
Knitting and purling, both normally and through the back loop. Pattern includes links to more information about required stitches and techniques.

<hr />

Here’s how testers described knitting Subtlism: beginner-friendly, easy to customize, engaging, relaxing, intriguing, rhythmic, never boring, good TV knitting, fun, meditative, and intuitive.

>**Never miss a pattern!** [Sign up here][1] for occasional updates, special offers, and (if you want them) testing calls. You can also get access to a free library of pattern extras, including a planning worksheet for Subtlism!


  [1]: http://remadebyhand.com/subscribe/",,53,251,4.87,Customizable,DK
1008310,Staggered Fisherman's Rib Scarf,Purl Soho,2.0,12.0,4.0,Stitch Pattern,800.0,"MATERIALS

- 3 (5) skeins of Purl Soho’s [Worsted Twist][1], 100% merino wool. Each skein is 164 yards; approximately 492 (800) yards required. We used Peony Pink. (NOTE: We no longer offer Worsted Twist, but choose from one of our other [worsted/aran weight][2] yarns.)

- US 8 (5 mm) straight or circular [needles][3]

GAUGE
12 stitches and 30 rows = 4 inches in stitch pattern

SIZE
Scarf (Wrap)

Finished Dimensions: Approximately 10¼ (16¼) inches wide x 68 inches long. (The scarf will grow approximately 5% in length with blocking.)

Sample: The piece pictured here is the Scarf size.

Designed by Purl Soho designer, [Jake Canton][4]. Click [here][5] to see even more of Jake’s designs!


  [2]: https://www.purlsoho.com/yarn.html?yarn_stitches_per_inch_filter=971
  [3]: https://www.purlsoho.com/tools-and-notions/knitting-and-crochet.html?collection_filter=23796_23802
  [4]: https://www.purlsoho.com/create/tag/jake-canton-for-purl-soho/
  [5]: http://www.jakecanton.com/",,33,124,4.83,Scarf (Wrap),Worsted
1030352,Bless Your Heart,Laura Nelkin,3.81,18.0,4.0,"=4 inches (10cm) in Stockinette stitch, unblocked",,"**Baby Suri Alpaca AND Beads?  Aw, Bless Your Heart!**

Kits available here: http://www.nelkindesigns.com/blessyourheartkits

Bless Your Heart is worked in two halves from the bottom up and grafted at the center. A creative dropped stitch pattern forms hearts in the fabric! 

*Optional beads are placed inside these hearts, 
because you might need a little more bling in your life right now!*

There is a KAL set up for Bless Your Heart here:
https://www.ravelry.com/discuss/nelkin-designs/4032077

> Kits for Bless Your Heart were sent as Mayy's shipment for [Lola's Choice][1] (Laura's super fun small knitted kit club). 
> **If you don’t want to miss out on future Lola’s Choice kits you should [subscribe!][2] **
____________________________________________________
Like Laura’s designs and interested in her clubs? [Sign up][4] to receive her email updates so you don’t miss out on tutorials, new patterns and kits, and subscriber-only special offers!
________________________________________________

  [1]: http://www.nelkindesigns.com/lolaschoice
  [2]: http://www.nelkindesigns.com/lolaschoice
  [4]: http://www.nelkindesigns.com/mailinglist",6.0,96,27,4.85,Approx. 6 inches (15cm) wide x 44 inches (112cm) long ,Lace
1032680,Budis,Laura Dobratz,1.78,6.0,1.0,Garter stich for fingering weight,800.0,"Sometimes a yarn is so squishy and wonderful that all you need is a simple design. Budis is a simple yet stunning scarf, knit on the bias, it's sure to be a go to for every jacket. Knit one up in your school or team colors or have a bit of fun pairing something wild. Emma’s Yarn is lovely to work with and sure to become a favorite.

The directions are given for both Fingering and DK weight yarn, so you can make one for every season.

**Materials**

Fingering weight: 
2 skeins Emma’s Yarn Practically Perfect Sock in contrasting colors
US Size 6 needle

DK weight: 
2 skeins Emma’s Yarn Simply Spectacular DK in contrasting colors
US size 8 needle

Darning needle for weaving in ends

Pictured here in Emma’s Yarn, Simply Spectacular DK colors Plant Lady and Kale. Pictured on page 2 in Emma’s Yarn Practically Perfect Sock colors Stiletto and Grayscale.

**Gauge**

In garter stitch, blocked.
Fingering weight: 6 stitches/ 9 rows= 1 inch

DK weight: 
4.5 stitches /7 rows = 1 inch

**Finished measurements**

9 inches wide x 80 inches long",4.0,26,54,4.9,Fingering / DK one size easily adjustable,Unavailable
1067973,Estuary Wrap,Purl Soho,3.62,48.0,4.0,"Stitch pattern, on larger needle",2170.0,"MATERIALS

- 3 (5) skeins of Purl Soho’s [Linen Quill][1], 50% fine highland wool, 35% alpaca, and 15% linen. Each skein is approximately 439 yards/100 grams; approximately 1300 (2170) total yards required. We used Blue Blue.
- US 2 (3 mm), straight or 20- or 24-inch circular [needles][2]
- US 3 (3.25 mm), straight or 20- or 24-inch circular needles
- A [cable stitch holder][3]

GAUGE
48 stitches and 39 rows = 4 inches in pattern on larger needles

SIZE
Scarf (Wrap)

Finished Dimensions: 10 (17) inches wide x 71 (71) inches long

SAMPLE: We knit the Wrap size.

Designed by Purl Soho designer, [Laura Ferguson][4].


  [1]: https://www.purlsoho.com/linen-quill.html
  [2]: https://www.purlsoho.com/tools-and-notions/knitting-and-crochet.html?collection_filter=23796_23802
  [3]: https://www.purlsoho.com/tools-and-notions/knitting-and-crochet.html?collection_filter=23859
  [4]: https://www.purlsoho.com/create/tag/laura-ferguson-for-purl-soho/",,33,122,5.0,Scarf (Wrap),Fingering
1077381,Foxy Brioche Scarf,Cherie Marie Leck,3.43,10.0,2.0,Brioche,150.0,"**This Foxy Brioche Scarf is a cute way to keep your neck warm!**

**Foxy Scarf is a quick and easy Brioche project** *(only simple basic brioche stitches are used).* You can choose to make your Fox face with or without a small bit of Intarsia and choose either one-color or two-color Brioche for the main scarf.

Knit with #4 Worsted weight yarns or #5 Bulky yarns. Brioche makes any yarn wonderfully soft and squishy; choose lightly furry yarns for an extra plush feel!

The Fox scarf models in two-color brioche were knit with Lion Brand Heartland and Yarn Bee Tender Touch yarns.

The Artic Fox version was knit with Premier Puzzle yarns self-striping ""Jacks"".

I provide support for your questions and help through our Ravelry group.

> Join in our Craft Designs for You
> Ravelry group:
> www.ravelry.com/groups/craft-designs-for-you
> to get future KAL patterns for FREE
> and let’s knit-along together!",5.99,54,90,4.82,"4"" wide x 36"" long",Aran
