id,name,author,difficulty_avg,gauge,gauge_divisor,gauge_pattern,max_yardage,notes,price,projects_count,queued_projects_count,rating_avg,sizes_available,yarn_weight
830259,Mock Cable Columns Hat,Purl Soho,2.69,34.0,4.0,stitch pattern,390.0,"MATERIALS

- 1 skein of Purl Soho’s [Linen Quill][1], 50% fine highland wool, 35% alpaca, and 15% linen. Each skein is 439 yards/ 100 grams; approximately 127 (184, 265, 390) yards required. We used True Turquoise and Wheat Flour.
- US 4 (3.5 mm), 16-inch [circular needles][2]
- US 4 [double pointed needles][3]
- [Stitch markers][4], including 1 unique

NOTE: One skein is enough yarn to make two Baby or Kid hats and only one hat in the other sizes.

SIZE
Baby (Kid, Adult Small, Adult Large)

- Finished Circumference: 14 (16½, 18¾, 21¼) inches
- Finished Height (uncuffed): 8 (9¼, 10½ , 11½) inches

SAMPLES: The samples shown here are Kid and Adult Small.


  [1]: https://www.purlsoho.com/linen-quill.html
  [2]: https://www.purlsoho.com/tools/knitting-needles.html?type_filter=881
  [3]: https://www.purlsoho.com/tools/knitting-needles.html?type_filter=888
  [4]: https://www.purlsoho.com/tools/notions.html?collection_filter=964
  [5]: https://www.purlsoho.com/create/mock-cable-rib/",,64,102,4.11,"Baby (Kid, Adult Small, Adult Large)",Fingering
836586,A Tisket-A Tasket,YaYa Lovestoknit,2.4,16.0,4.0,body of hat knit with US 07,135.0,"This hat has lots of texture and is knit using only knit and purl stitches.  This basketweave stitch is easy to knit, yet offers an alternative to the usual 4x4-round woven stitches.

Knit in worsted weight yarn, the project can be completed in an evening or two --- depending how engrossed you are with your tv show or ball game.

The style is suitable for either gender, has a stretchy fit, and is easily adjustable for different sizes.  The hat is stretchy and will fit an adult size head comfortably.

Song of the Day:  Check out this cheery rendition by Natalie Cole of a classic Ella Fitzgerald song. [A Tisket A Tasket][1]


  [1]: https://www.youtube.com/watch?v=OyKxYIYfY9c",,36,30,4.55,adult size,Aran
839150,Charadrii,Sara Huntington Burch,3.78,28.0,4.0,stranded pattern,250.0,"Charadrii is the suborder of birds that includes shorebirds like sandpipers, plovers, and turnstones, each of which is represented on this stranded knit hat. Mixed flocks of shorebirds can often be seen wading into water or running along the breaking waves at the ocean shore. This hat is the perfect complement to the matching cowl, keeping you warm while shorebirding when there is still a chill in the air.

SIZES
One size, to fit approximately 20”– 22” (53–55 cm) head circumference
Hat final dimensions: brim 18” (46 cm) circumference, body 19” (48 cm) circumference; 8.25” (21 cm) tall. 

MATERIALS
Six O-Wool O-Wash Fingering Mini Skeins (20g, 85 yds/77m, 100% superwash merino wool); one each of Wild Grape (MC), Brook Trout (BC1), Trillium (BC2), Black-eyed Susan (BC3), Salamander (BC4), and Northern Cardinal (BC5)
Approximate Yardages: 65 yds (60 m) MC, 50 yds (46 m) BC1, and 30 yards (27 m) each of BC2–5.

US 2/2.75 mm 16 inch (40 cm) circular needle
US 3/3.25 mm 16 inch (40 cm) circular needle (or size needed to obtain gauge)
US 3/3.25 mm double pointed needles
Stitch marker
Yarn needle

GAUGE
28 sts x 32 rows in 4” (10 cm) in stranded pattern using larger needle blocked

NOTE: This pattern requires the use of charts.",5.0,48,173,4.59,"One size, to fit approximately 20”– 22” (53–55 cm) head circumference",Fingering
869065,High Pines Hat,Jared Flood,3.93,28.0,4.0,"in High Pines chart pattern with Size A needle(s), after blocking",175.0,"> Save $1 when you purchase this pattern on [BrooklynTweed.com][1], where you’ll find our knitting resource pages, video tutorials, and pattern support portal. All patterns purchased on our website can be [added to your Ravelry library][2]. Join our crafting community: [sign up for our newsletter][3] for the latest in Brooklyn Tweed yarns and patterns, knitting tips, subscriber exclusives, and even more woolly goodness!

Complete your alpine ensemble with the [High Pines Cowl’s][4] counterpart, the High Pines Hat. Branching half-twisted rib and shifting knit and purl texture take full advantage of Arbor’s springy construction, resulting in harmonic stitchwork resembling a jovial woodland scene. Precisely placed decreases help the motifs converge seamlessly at the crown — a star to adorn one’s head.

--------------------------------------------------------

**Construction**

This hat is worked circularly from the bottom up.

**Yarn**

* 2 skeins Brooklyn Tweed *Arbor* (100% American Targhee wool; 145 yards/50 grams) 
* Samples photographed in colors *Alizarin*, *Tincture*, and *Dorado*

**Yardage**

* 175 yards of DK weight yarn

**Gauge**

* 28 stitches & 36 rounds = 4? in High Pines chart pattern with Size A needle(s), after blocking

**Needles**

Size A (for Main Fabric)

* One 16"" circular needle and one set of double-pointed needles (DPNs)* in size needed to obtain gauge listed
* Suggested Size: 4 mm (US 6)

Size B (for Ribbing)

* One 16"" circular needle\*, two sizes smaller than Size A
* Suggested Size: 3½ mm (US 4)

\*A 32” circular needle can be used instead of 16” circular and DPNs if using the Magic Loop method for working small circumferences in the round.

**Finished Dimensions**

* 17¼” \[44 cm] circumference; 7¾” \[19.5 cm] length

Note: Hat is sized to fit head sizes ranging from 20-23” [51-58.5 cm] circumference. Stitch pattern used is extremely stretchy. Although the unstretched dimensions for finished circumference given appear small, the elasticity of finished fabric will fit head sizes listed above.

**Tutorials for all special techniques listed below are included in the pattern:** 

* Rib Cabled Cast On

**Skill Level**

* 3 out of 5: Intermediate

*Please note: the stitch patterns for this garment are charted only.*


  [1]: https://brooklyntweed.com/
  [2]: https://brooklyntweed.com/pages/add-your-pattern-to-ravelry
  [3]: https://brooklyntweed.com/pages/newsletter-sign-up
  [4]: https://www.ravelry.com/patterns/library/high-pines-cowl",11.0,75,109,4.71,Hat is sized to fit head sizes ranging from 20-23” [51-58.5 cm] circumference,DK
882568,Super Bulky Waffle Hat,Julee Fort,1.91,,1.0,"one k2, p2 repeat measures 1"" wide.",106.0,"There are lots of other waffle stitch hat patterns out there. This one is different because of the hat decreases. I didn't like the decreases in other designs looked so I found a way that looks better and fits better.

A note about yarn choices. I can easily get a hat out of any of the Lion Brand Thick and Quick skeins. It does take a little over a skein when I use Plymouth Encore Mega. Your yardage usage might vary from mine though.

I included an option to make this into a messy bun beanie at the end of the pattern.  I sell them at craft shows and they are SUPER popular. People love them.

A note about the pom pom: It was made using Silver Fox Faux Fur from Joann's Fabrics. I cut out a 6"" circle for this size and I find it's a great size for my hats.

Here's a great tutorial. She has some really great tips!!
https://www.whistleandivy.com/diy-fur-pom-poms/",,119,80,4.85,Adult ,Super Bulky
917293,Sunny Day,YaYa Lovestoknit,2.18,20.0,4.0,body of hat,155.0,"Sunny Day was designed for the April Hat-A-Long for the Hats for Sailors group here on Ravelry.  Each year HFS members, and friends, knit and crochet 100% superwash wool hats to be distributed to all personnel on selected Navy or Coast Guard vessels in time for the winter holidays.  (Different vessels are selected each year.)  It’s our way of saying thank you to the wonderful men and women who so ably serve our country.

Only knits and purls are needed to make this hat, with decreases to shape the crown of the hat.  The pattern includes instructions for a technique to minimize the jog that occurs when a purl round is followed by a knit round.  The instructions are shared with the kind permission of Susanna Winter, talvi knits.  Thanks,  [Talvi](/people/Talvi).

Easy to knit for yourself or as a gift or to donate.

",,32,26,4.58,Adult,Worsted
983932,Gwendolyn Messy Bun Beanie,Katherine Trinity,2.36,9.0,4.0,Stockinette,70.0,"I designed this hat for my niece for her birthday.  This is a quick and easy knit that even an adventurous beginner can feel confident in tackling.  

Pattern also includes instructions for making this a closed top hat.

You may also purchase this pattern from [Etsy][1]


  [1]: https://etsy.com/listing/1609253696",3.0,48,38,5.0,One size.  Modifications easily made.,Super Bulky
1094102,Incendio Beanie,Jenny Noto,3.75,16.0,4.0,stockinette in the round using US 9/ 5.5mm needles,125.0,"The Incendio Beanie is named for the fire making spell and matches the cowl of the same name! The cowl is a lace design that resembles flames climbing upwards, and this pattern uses the same stitch repeats, but changing ONE stitch, to minimize the openness created with lace knitting!

Skill level: Advanced Beginner

Materials:
Bulky (5) - approximately 95 - 105 yards
US 9/ 5.5mm 16” circular needles
US 10.5/ 6.5mm 16” circular needles and/or dpns

Light Bulky/ Aran - approximately 115 - 125 yards
US 8/ 5mm 16” circular needles
US 9/ 5.5mm 16” circular needles and/ or dpns

Worsted - approximately 140 - 145yards
US 7/ 4.5mm 16” circular needles
US 8/ 5mm 16” circular needles and/ or dpns

* Stitch marker(s)	         * Tapestry needle          * Scissors

A bonus DK version is included at the bottom of the pattern for a lacy beanie!

Purchases of 3 patterns or more in one transaction get 15% off!",5.5,54,75,4.79,Adult size in 3 different weight yarns,Bulky
1097026,one dark blue night,Sara Bauer,3.78,28.0,4.0,stockinette,250.0,"This hat is the third in a series of patterns inspired by teachings in Clarissa Pinkola Estés’ Women Who Run with the Wolves. This time, I drew inspiration from Estés’ retelling of a Japanese tale, Tsukina Waguma or “The Crescent Moon Bear,” in which a young woman travels to the cave of an incredibly intimidating and ferocious bear.  She makes several journeys to the cave, leaving food and quickly retreating, until “one dark blue night,” she musters the courage to stand her ground and ask for what she seeks--one hair from a moon-shaped patch on the bear’s chest--which she is granted.  The young woman returns, triumphant, to the old healer who has sent her on this quest. She believes this single hair is the magic ingredient in solving the problem that plagues her.  She holds it forth, but the healer tosses the hair into the flames.  The young woman is in despair until she realizes the true lesson of her quest: that using her determination, courage, and patience, as she did with the crescent moon bear, will help her to confront the challenge at hand. 

The moon phase motif of this colorwork hat is meant to capture the magic of a dark blue night--when the moon shines brightly overhead, the frosty air sparkles with possibility, and we succeed in summoning accumulated wisdom from deep within ourselves so that we can apply it to our own healing.   Choose colors to conjure a wintery night sky, or select a palette of your signature colors. 

This pattern has been tech edited and test knit.

The purchase price of $8 US accurately reflects the time, energy, expertise and effort that has gone into creating this pattern. Sales of my knitting patterns help to support the cost of maintaining my audio podcast, and I am very appreciative of your purchase.

FINISHED MEASUREMENTS
height: 9” (23cm)
ribbing circumference 20 (21)” 51 (53cm)
crown circumference 22” (56cm) for both sizes

YARN
Approximately 250 yards (229m) fingering weight yarn, (100% wool content recommended), in three colors, as specified below. 
The sample pictured was knit with approximately 250 yards (229m) Rauma Finull PT2 (100% Norwegian wool)
Color A: 4127 Petrol Heather (25g) 
Color B: 4387 Dark Steel (25g) 
Color C: 0450 Deep Yellow (16g)

NEEDLES
US 2 (2.75 mm) 16” circular
US 3 (3.25 mm) 16” circular
US 3 (3.25 mm) set of dpns or your preferred needle for small circumference knitting
(or size needed to obtain gauge)

GAUGE
28 sts and 29 rnds = 4” (10cm) on larger needles over colorwork pattern in stockinette stitch after blocking

NOTIONS
stitch marker 
tapestry needle
",8.0,37,58,4.91,"20"" and 22"" circumference",Fingering
1098780,Bummy Beanie,Dylan Croxton,0.0,20.0,4.0,Stockinette,186.0,"Here is your everyday beanie! Using a worsted weight yarn with size US 6 needles you can easily make this as well! 

**Two Sizes**
**Measurements:** **S/M:** 17” circumference (stretches to 23”)
**M/L:** 18.5” circumference (stretches to 24.5”)
**Gauge:** 20 stitches x 24 rows = 4” x 4” in stockinette stitch on US size 6 (4mm) needles 
**Yarn:** Worsted about 164(186) yards/86(96) grams (I used Patons Classic Wool Worsted that I dyed)
**Needles:** US size 6 (4mm) 16” circular needles, US size 6 (4mm) double pointed needles",2.5,16,17,0.0,S/M and M/L,Worsted
1182126,Upstate of Mind Hat,The Lamb & Kid Designs,2.0,20.0,4.0,,234.0,"We Always Say, when in doubt, knit a hat! Upstate of Mind is
knit bottom up and in the round. It features random stripes paired with an unexpected chevron panel. This pattern is perfect to use those leftovers and mix in as many colors as you choose. It's perfectly slouchy and a super- quick knit, making it a fun weekend project!

SAMPLE SHOWN 
MC- Fresh Air
C1- Grand Forest 
C2- Buoy

SIZES
Small, Medium, Large

FINISHED MEASUREMENTS 
Approx 19 (20.5, 22)” / 47.5 (51, 55) cm circumference X 10 (10.5, 10.5)”/ 25 (26, 26) cm tall

YARN REQUIREMENTS 
Please note these are yarn estimates. The amount used will depend on yarn, your personal gauge, and any modifications you make. 
The Lamb & Kid Tod (65% yak, 
35% cashmere) 150 yds per 50 gram skein; 
3 skeins 

MC: 87 (99, 106)yds / 79 (90, 96)m
C1: 52 (59, 64)yds / 47 (54, 58)m
C2: 52 (59, 64)yds /47 (54, 58)m

SUGGESTED NEEDLES 
Needles listed are suggested. Always take time to swatch.
• Gauge Needle: Size US 6 (4.0 mm) 16”/ 40 cm circular needles and DPNs—or size necessary to obtain gauge.
• Smaller Needle: Size US 4(3.5 mm) 16” / 40 cm circular needles— or two sizes smaller than gauge needle.

TOOLS
Stitch markers, tapestry needle, and optional pom pom.

GAUGE
20 sts x 28 rnds = 4” in Stockinette stitch, knit in the round and blocked

*This pattern has been professionally tech edited.*
",,20,76,4.17,"Small, Medium, Large",DK
1186455,Sweet Woodruff,O/C Knitiot - Deby Lake,3.29,22.0,4.0,stocking stitch on size 7 needle,,"Materials:
Worsted Weight Yarn – Model used Plymouth Coffee Beenz and Plymouth Encore Black
You will need 1 skein each of 2 colors
size 6 (4.00mm) needles, 16” circulars for Brim
Size 7 (4.5mm) needles, 16” circulars
Gauge: 22-24 stitches per inch in stocking stitch. Will vary with yarn you use.
One size, fits 20”-22” comfortably. To adjust size change needle size.
",,31,128,4.86,"one size fits 20-22"" head comfortably",Worsted
1210145,The Schmoopie Hat,Mandi Coffeen,3.0,22.0,4.0,on US 8s in colorwork,175.0,"ENTER CODE HERE!

https://www.ravelry.com/redeem/rosieposie-design-co-designs

Celebrate love with The Schmoopie Hat! A stranded worsted weight fair isle with hearts, hugs, and kisses. xoxo Make one for you and your Schmoopie. You’re Schmoopie! NO, YOU’RE SCHMOOPIE!

A fitted hat that sits slightly off the head (based on head size).

This pattern is exclusive to Jimmy Beans Wool and is only available as a part of a kit. 

https://www.jimmybeanswool.com/knitting/yarn/JimmyBeansWool/TheSchmoopieBeanie.asp

3 different colorway kits available January 28th!

MATERIALS
US size 6 (4 mm) and 8 (5 mm) 16” (40 cm) Circular knitting needles 
US size 8 (5 mm) Double pointed needles (DPNs) (optional)
Scissors
Measuring tape
Tapestry needle
Stitch marker
Faux fur or yarn pom (optional)

GAUGE AND MEASUREMENTS
4” x 4” On US 8s in pattern: 22 sts x 26 rows
Hat measures approximately 7.75”w x 9.25”h
Fits average teen/adult heads up to 22.5” circumference.
",6.0,30,9,4.44,One size -- Adult/teen,Worsted
1212228,Mecha Monster Cables Beanie,Cali Taylor @the.cali.co,3.18,15.0,4.0,Stockinette,130.0,"Monster Cables are BACK!  If you love the original super bulky Monster Cables Beanie, you'll apprecaite this aran/light bulky version and all it's cable texture!  It is written specifically for Malabrigo Mecha, but feel free to substitute with We Are Knitters Petite Wool or Meriwool, or similar weight yarn.  This is an advanced beginner pattern and such a great way to learn cables.  ",7.0,47,43,5.0,Adult Female,Aran
1213130,Balsam Point Hat,Kerri Blumer,3.62,24.0,4.0,Stockinette St on US 4 (or middle needle size),220.0,"Balsam Point Hat features a geometric pattern that’s reminiscent of a colorwork pattern. You’ll create the angled stitches with 1x1 twists that don’t need a cable needle! Knit your hat up with a folded or single layer brim - or follow the modification tip for a double layer brim that’s secured at the inside. Four sizes will fit much of the family - just pick a favorite solid or semi solid color to show off the stitch pattern!

**This pattern assumes knowledge of working in the round and decreases. Both charts and written directions are provided for all stitch patterns. A video tutorial link is included for the 1x1 twists without a cable needle used to create the geometric pattern**.

Suggested Yarn: DK weight yarn that knits to gauge
Green sample uses Knit Picks Swish DK
Gold sample uses Brown Sheep Prairie Spun DK
 
Sizes: XS (S, M, L) to fit head circumference up to 19.5  (21, 23, 24.5)” / 49.5 (53.5, 58.5, 62) cm
Shown in size S on head measuring 20.75""

Yarn Requirements:
Single Layer Brim: 145 (155, 170, 185) yds / 133 (142, 155, 169) m
Folded Brim: 180 (190, 205, 220) yds /165 (174, 187, 201) m

Gauge: 24 sts and 32 rows = 4” / 10 cm in Stockinette St on US 4 (or middle needle size)

Needles and Notions: US 3 / 3.25 mm, US 4 / 3.5 mm, and 
US 5 / 3.75 mm needles, stitch markers, tapestry needle",6.0,33,56,5.0,"XS (S, M, L)",DK
1216423,Banded Braids Beanie LITE,Anna Tucker / Little Larkspur Designs,2.5,16.0,4.0,stockinette in the round,95.0,"The Banded Braids Beanie LITE was created as an alternative to the super bulky Banded Braids Beanie pattern I designed.  The braided brim makes this hat warm and cozy! The braids look more intimidating than they really are. There’s also a headband version included. 

Skill Level: Advanced Beginner / Intermediate

Method: Knit in the round, from the bottom up.

Supplies: 
-Stitch marker.
-Light bulky or heavy worsted yarn/Aran (a light weight 5 or heavy worsted weight 4): I used Malabrigo Yarn in Mecha, but any comparable substitute works, provided you meet gauge. 

Size: Teen/Adult.  Easily adjustable. 

To knit matching accessories check out my other Banded Braids patterns including: Banded Braids Beanie (in super bulky) the Banded Braids Cowl, Mini Braids Cowl, Banded Braids Headband, and Banded Braids Mittens!

If you’re on Instagram, please use the hashtag #BandedBraidsBeanieLITE and/or #BandedBraidsBeanie and tag me @little.larkspur.designs so I can see all your creations and share what you make!

If you have any questions please contact me through Ravelry or email me at: littlelarkspur@gmail.com

Thank you!
Anna

©2022 Little Larkspur Designs ● Banded Braids Beanie LITE ●All Rights Reserved
",7.5,28,45,5.0,One Size - Adult/Teen. Easily adjustable.,Aran
1272607,Baby Hat And Mitts Set,Joan Laws,2.33,22.0,4.0,Stockinette ,260.0,"Sizes: Baby and Toddler

Hat~ 
16 (17)"" / 40.5 (43)cm circumference.

Mitts~  
Circumference- 4 (5)"" / 10 (12.5)cm
Length- 4.5 (5.5)"" / 11.5 (14)cm 

Materials:
Any DK yarn of your choice. 
You will need approx 130 yards to work up one hat and pair of mitts.",,23,38,4.5,Baby and Toddler,DK
1272982,Stripes Stripes Baby,flynnknit,3.4,16.5,4.0,stranded pattern (main body of the hat),160.0,"Starting with a fun, striped brim, Stripes, Stripes, Baby! features a playful mix of horizontal and vertical stripes that will grab your attention from the get-go. Knit with a worsted weight yarn and designed with a little bit of slouch, this hat is lightweight enough to make an awesome, everyday accessory for fall or spring. Once you’re done making it, this baby is sure to turn alllll the heads every time you wear it!

**Materials Needed**:

Worsted/Size 4 yarn in two contrasting colors—approximately 157 yds (144 m) total

**Color A**: 85 yds (78 m)
**Color B**: 72 yds (66 m)

US 7 (4.5 mm) 16"" (40 cm) circular knitting needles, or size needed to meet gauge

US 9 (5.5 mm) 16” (40 cm) circular knitting needles, or size needed to meet gauge

US 9 (5.5 mm) double-pointed needles (dpns) or US 9 (5.5 mm) circular knitting needles with a longer cord for Magic Loop method, or size needed to meet gauge

Scissors

Stitch marker

Tapestry needle

Pattern also available at **www.flynnknit.com**

Portrait Photography Credit: Memory Lanes Photography
",6.0,15,5,5.0,,Worsted
1281269,Hat For All Seasons,The Lamb & Kid Designs,0.0,15.5,4.0,Stockinette Stitch in the round,,"Light and airy with a hint of warmth, this hat transitions through the seasons.

SAMPLE SHOWN
Sample Shown in Birdie in Counting Sheep Colors

SIZES
One Size

FINISHED MEASUREMENTS
18.5” circumference x 10.25” tall, to fit a 19-21” head.

YARN REQUIREMENTS
*Please note these are yarn estimates. The amount used will depend on yarn, your personal gauge, and any modifications you make.*
2 skein(s) Dimond Laine Birdie (328 yds/50g), 1 each
in 2 different colors for striping, if desired. If you are
knitting with one color, you will only need a single skein.

SUGGESTED NEEDLES
Needles listed are suggested.
US 8 (5mm) and US 9 (5.5 mm, gauge needle) 16”
circular; US 9 (5.5mm) double points.

TOOLS
Tapestry needle, stitch markers

GAUGE
15.5 stitches = 4” in stockinette stitch in the round with
yarn held double, blocked.

",,17,76,0.0,One Size,Sport
1284048,Scarfy the Snowman Hat,Susan Rainey,2.25,20.0,4.0,Stockinette in the round,120.0,"Scarfy is a cute snowman who is bundled up in his warm, cozy scarf!  He is also wearing his holiday finest: holly and a jingle bell.  Scarfy comes in 5 sizes from child through adult.  It was knit in worsted. 

**Sizes**	
Sizes are approximate and determined by gauge, yarn chosen, and the knitter.

Child (16 in), Teen/Small Adult (17 ½ in), Medium Adult (19 ¼ in), Large Adult (21 in), Extra Large (22 ½ in)

**Materials**
Worsted weight yarn in two colors, red and cream or white.  Hat shown in sizes Medium and Child in these yarns: 

MC: Cascade 220 (100% Peruvian wool, 220 yds/100 gms), Natural 8010, ~55 grams 

CC: Malabrigo Rios (100% Superwash Merino, 210 yds/100 gms), color Cereza, ~50 grams 

Small amounts of orange yarn, black yarn, and green yarn for carrot nose, eyebrows, and holly leaves.  Buttons (2, black, 5/8 inch), jingle bell.  Very small amount of stuffing, or cotton ball, for nose.

**Needles**
US Size 6 (4mm) circular needles or size needed to achieve gauge; length depends on your preferred knitting technique (i.e., magic loop, etc.) for ~20 inches in the round;
US Size 5 (3.75 mm) circular needles (one size smaller than above, for ribbing), see note about length 
Size 6 DPNs (for shaping at crown); Size 5 DPNs (for carrot nose and holly leaves)

**Gauge**
20 sts and 28 rounds on larger needle in stockinette in the round after blocking

**Yarnover Reverse Purl**
I use an abbreviation in the pattern (in the holly leaves instruction) that I made up.  It might be confusing, so I created a very short video to walk you through the method used.  It is called [Scarfy YRP Demonstration][1].  The updated pattern also includes this link.


  [1]: https://youtu.be/n53F8dUibEA",5.0,19,15,5.0,"Child, Teen/Small Adult, Medium Adult, Large Adult, Extra Large Adult",Worsted
1287537,Cable Hat,Susan Jackson,1.67,14.0,4.0,Stockinette,137.0,"A simple cable hat, knit in the round, is great for cable beginners.  The use of bulky yarn allows for the hat to be completed quickly and gives a soft and cozy texture.  The high crown and blunt top makes for a good place for a pompom to be seated.  

Size:  Adult, circumference 20 - 24” (50.8 - 71 cm), length 9” (22.8 cm)

Materials:  Bulky weight yarn, approximately 120 - 137 yards (80 - 100 grams), Size 9 (5.5 mm) and 10.5 (6.5 mm) DPNs, tapestry needle, pompom (optional)

Gauge:  14 stitches and 20 rows = 4” (10 cm) in stockinette.  Adjust needle size to obtain gauge OR increase needle size for larger hat, decrease needle size for smaller hat.
",,17,20,5.0,"Adult, 20-24"" circumference",Bulky
1293496,Convolution Beanie,Crochet by Jennifer,2.0,12.0,4.0,stockinette,80.0,"**This is a KNIT pattern.  No refunds given for failure to read details.**

This is a PDF knit pattern to make a knit hat in 4 sizes, from toddler to large adult.  Instructions for both #5 bulky and #6 super bulky included.  Worked from the bottom up.  This pattern is a combo of my [Alpine Swirl Hat][1] and [Alpine Twist Beanie][2] knit patterns and the ""swirl"" design is repeated through the entire hat, top to bottom.  You can also make a coordinating headband, see [Convoluted Headband][3].

**Knitting Needles (#5 Bulky):** 
US #8 (5 mm) 16” (40 cm) circular knitting needle, or size needed to obtain gauge 
US #10.5 (6.5 mm) 16” (40 cm) circular knitting needle 
A set of DPNs in any size close to needle used for body (optional), or use Magic Loop Method

**Knitting Needles (#6 Super Bulky):** 
US #11 (8 mm) 16” (40 cm) circular knitting needle, or size needed to obtain gauge 
US #13 (9 mm) 16” (40 cm) circular knitting needle 
A set of DPNs in any size close to needle used for body (optional), or use Magic Loop Method

**Knit Skill Level:** Easy (includes right twists)

All of my patterns are written in U.S. Standard Terminology and in English only.

You are welcome to sell all finished items from this pattern. When selling items online, please include pattern credit to Jennifer Dougherty.

Due to the nature of patterns, there are no returns or refunds. All sales are final. Help is available by email, link is included in pattern.

**COUPON CODES:** 
Buy 2 patterns Save 10% = SAVE10 
Buy 3 patterns Save 20% = SAVE20 
Buy 5 patterns Save 30% = SAVE30 
Buy 7 patterns Save 35% = SAVE35 
Buy 10 patterns Save 40% = SAVE40

Add required number of patterns to cart, click on “use a coupon code”, enter coupon code. Cannot be combined with any other discount.


  [1]: https://www.ravelry.com/patterns/library/knit-alpine-swirl-hat
  [2]: https://www.ravelry.com/patterns/library/knit-alpine-twist-beanie
  [3]: https://www.ravelry.com/patterns/library/convoluted-headband",5.5,23,39,5.0,"toddler, child, teen/adult, large adult",Super Bulky
1295557,The Everyday Hygge Hat,Mandi Coffeen,2.11,12.0,4.0,stockinette,90.0,"The perfect hat to grab on your way out the door to feel warm and cozy throughout the day. A large brim of twisted rib that comes to a point for added interest with the option to wear it many different ways. A ""must have,"" versatile accessory!

This cozy hat can be worn in 6 different ways!

MATERIALS

US size 11 (8mm) 16"" (40cm) circular knitting needles
Scissors
Measuring tape
Tapestry needle
4 stitch markers

SUGGESTED YARN

Approximately 85 yards Malabrigo Noventa, Baah Sequioa or any indie light super bulky

GAUGE AND MEASUREMENTS

Finished beanie measures approximately S/M 8""w x 9""h (L 8.5""w x 10""h) with gauge 4"" square in stockinette 12 sts x 17 rows

",6.0,24,37,4.78,Adult,Bulky
1297448,Lwcus Hat,Amy Christoffers,2.67,23.0,4.0,Stochinette stitch,220.0,"***To celebrate the 2022 Solstice- all Savory Knitting patterns are 15% off with coupon code 'lwcus' through end of day EST 12/25***

Hat is worked from the bottom up in the round with stranded color-work. The color work pattern is charted.

*Lwcus is a Welsh word for lucky. It is pronounced like the name Lucas.* 

Finished Measurements

19 1/2”/49.5 cm around 
10”/26 cm from cast on to crown center

One size fits most.

Materials
220 yards (200 m) sport or DK weight yarn, approximately 130 yards (119 m) MC, 40 yards (36 m) CC1, 30 yards (27 m) CC2, and 20 yards (18 m) CC3.

Shown here: 
Catskill Merino Sport, 100% Saxon Merino Wool, 175 yards (160 m)/50g; Pacific (MC), Seafoam (CC1), Hot Pink (CC2), Burnt Sugar (CC3), 1 skein each.

*If substituting a superwash or other smooth yarn, look for DK weight. This pattern was designed using bits left over from other projects and is a good way to use up left over odds and ends of the same weight.*

Needles
16” US 3/3.25mm circular needle for ribbing
16” US 5/3.75mm: circular needles for hat.
A set of 4 or 5 US 5/3.75mm double pointed needles for crown (or substitute the needle required for your preferred method of knitting a small circumference).
Adjust needle size to obtain gauge.


Notions required
4 Stitch markers, tapestry needle for weaving in ends.

Gauge
23 stitches x 26 rows= 4”/10 cm in Pattern from chart on larger needle


",5.0,17,65,5.0,One size fits most,Sport
